2022-01-04 17:43:42.228 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS024_Facility.WS024_TC009_CDM_Facility_Error400_GET.json' contain 1 features
2022-01-04 17:43:42.228 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS024_Facility.WS024_TC010_CDM_Facility_Success_GET.json' contain 1 features
2022-01-04 17:43:42.244 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS041_RetrieveRefFields.WS041_TC001_CDM_RetrieveRefFields_Success_GET.json' contain 1 features
2022-01-04 17:43:42.244 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS042_ConfigItems.WS042_TC001_CDM_ConfigItems_CDM_PORTAL_Success_GET.json' contain 1 features
2022-01-04 17:43:42.244 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS042_ConfigItems.WS042_TC002_CDM_ConfigItems_ZEBRAKSK_Success_GET.json' contain 1 features
2022-01-04 17:43:42.244 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS042_ConfigItems.WS042_TC003_CDM_ConfigItems_Config_ZEBRAKSK_Success_GET.json' contain 1 features
2022-01-04 17:43:42.244 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS042_ConfigItems.WS042_TC004_CDM_ConfigItems_Strtabptrmap_ZEBRAKSK_Success_GET.json' contain 1 features
2022-01-04 17:43:42.259 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS043_CreateLabel.WS043_TC001_CDM_CreateLabel_Return_Success_POST.json' contain 1 features
2022-01-04 17:43:42.259 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS043_CreateLabel.WS043_TC002_CDM_CreateLabel_Return_Success_POST.json' contain 1 features
2022-01-04 17:43:42.259 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS043_CreateLabel.WS043_TC003_CDM_CreateLabel_Return_Success_POST.json' contain 1 features
2022-01-04 17:43:42.259 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS043_CreateLabel.WS043_TC004_CDM_CreateLabel_Return_Success_POST.json' contain 1 features
2022-01-04 17:43:42.259 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS043_CreateLabel.WS043_TC005_CDM_CreateLabel_Collect_Success_POST.json' contain 1 features
2022-01-04 17:43:42.259 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS043_CreateLabel.WS043_TC006_CDM_CreateLabel_Collect_Success_POST.json' contain 1 features
2022-01-04 17:43:42.259 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS043_CreateLabel.WS043_TC007_CDM_CreateLabel_Collect_Success_POST.json' contain 1 features
2022-01-04 17:43:42.259 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS043_CreateLabel.WS043_TC008_CDM_CreateLabel_Collect_Success_POST.json' contain 1 features
2022-01-04 17:43:42.275 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS043_CreateLabel.WS043_TC009_CDM_CreateLabel_StoreShipping_Success_POST.json' contain 1 features
2022-01-04 17:43:42.275 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS043_CreateLabel.WS043_TC010_CDM_CreateLabel_StoreShipping_Success_POST.json' contain 1 features
2022-01-04 17:43:42.275 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS043_CreateLabel.WS043_TC011_CDM_CreateLabel_StoreShipping_Success_POST.json' contain 1 features
2022-01-04 17:43:42.275 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS043_CreateLabel.WS043_TC012_CDM_CreateLabel_StoreShipping_Success_POST.json' contain 1 features
2022-01-04 17:43:42.275 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS043_CreateLabel.WS043_TC013_CDM_CreateLabel_Slot_Success_POST.json' contain 1 features
2022-01-04 17:43:42.275 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS044_GenerateQRCode.WS044_TC001_CDM_GenerateQRCode_Success_QRinSMS_Y_POST.json' contain 1 features
2022-01-04 17:43:42.275 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS044_GenerateQRCode.WS044_TC002_CDM_GenerateQRCode_Success_QRinSMS_N_POST.json' contain 1 features
2022-01-04 17:43:42.291 INFO [main] [net.masterthought.cucumber.ReportParser] [parseJsonFiles] [net.masterthought.cucumber.ReportParser.parseJsonFiles(ReportParser.java:59)] - File 'C:\Users\vn0hwvq\Workspace\ToYou_WS_Automation\target\surefire-reports\features.M002_CDM.WS045_RetrieveB2CClient.WS045_TC001_CDM_RetrieveB2CClient_clientId_isImageReq_Y_Success_GET.json' contain 1 features
